test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,5,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,6,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,7,first1,jane,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,8,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,9,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,10,first1,alice,1024,1024,1,823.0,0.75888671875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,11,first1,i,1024,512,1,540.0,0.841796875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,12,first1,5,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,13,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,14,first1,sort,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,15,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,16,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,17,first1,4,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,18,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,19,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,20,first1,which,1024,512,1,746.0,0.7814453125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,21,first1,alice,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,22,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,23,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,24,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,25,first1,3,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,26,first1,alice,1024,1024,1,651.0,0.80927734375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,27,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,28,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,29,first1,on,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,30,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,31,first1,1,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,32,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,33,first1,on,1024,256,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,34,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,35,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,36,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,37,first1,true,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,38,first1,the,1024,1024,1,928.0,0.728125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073536.csv,39,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,0,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,1,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,2,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,3,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,4,first1,i,1024,1024,1,540.0,0.841796875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,5,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,6,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,7,first1,here,1024,1024,1,960.0,0.71875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,8,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,9,first1,here,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,10,first1,on,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,11,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,12,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,13,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,14,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,15,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,16,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,17,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,18,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,19,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,20,first1,on,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,21,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,22,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,23,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,24,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,25,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,26,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,27,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,28,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,29,first1,which,1024,1024,1,885.0,0.74072265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,30,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,31,first1,2015,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,32,first1,in,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,33,first1,alice,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,34,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,35,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,36,first1,on,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,37,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,38,first1,9,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_073930.csv,39,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,0,first3_lenbin,3|which|sentence|has,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,1,first3_lenbin,3|i|have|a,1024,1024,1,897.0,0.7372070312500001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,2,first3_lenbin,22|the|following|paragraphs,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,3,first3_lenbin,16|here|comes|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,4,first3_lenbin,1|is|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,5,first3_lenbin,7|today|is|the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,6,first3_lenbin,26|the|following|translations,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,7,first3_lenbin,17|today|elizabeth|went,1024,1024,1,907.0,0.7342773437500001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,8,first3_lenbin,20|the|following|paragraphs,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,9,first3_lenbin,11|jane|got|her,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,10,first3_lenbin,5|question|inga|tells,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,11,first3_lenbin,13|it|is|not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,12,first3_lenbin,11|on|the|table,1024,1024,1,444.0,0.869921875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,13,first3_lenbin,6|here|comes|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,14,first3_lenbin,8|jane|and|john,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,15,first3_lenbin,18|how|would|a,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,16,first3_lenbin,28|the|following|paragraphs,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,17,first3_lenbin,35|the|following|translations,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,18,first3_lenbin,1|false|or|not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,19,first3_lenbin,22|alice|bob|claire,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,20,first3_lenbin,8|jane|was|born,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,21,first3_lenbin,27|how|would|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,22,first3_lenbin,8|in|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,23,first3_lenbin,2|is|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,24,first3_lenbin,11|this|svg|path,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,25,first3_lenbin,6|which|of|the,1024,1024,1,797.0,0.76650390625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,26,first3_lenbin,1|not|not|not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,27,first3_lenbin,2|is|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,28,first3_lenbin,15|today|john|went,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,29,first3_lenbin,7|in|the|following,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,30,first3_lenbin,15|alice|bob|and,1024,1024,1,614.0,0.8201171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,31,first3_lenbin,23|the|following|paragraphs,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,32,first3_lenbin,21|it|is|not,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,33,first3_lenbin,21|how|would|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,34,first3_lenbin,9|this|svg|path,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,35,first3_lenbin,25|how|would|a,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,36,first3_lenbin,1|false|or|not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,37,first3_lenbin,6|this|svg|path,1024,1024,1,962.0,0.7181640625000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,38,first3_lenbin,27|how|would|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074311.csv,39,first3_lenbin,5|question|alexis|tells,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,0,first4,this|svg|path|element,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,1,first4,jane|was|born|on,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,2,first4,which|statement|is|sarcastic,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,3,first4,on|the|floor|i,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,4,first4,if|you|follow|these,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,5,first4,the|following|paragraphs|each,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,6,first4,if|you|follow|these,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,7,first4,not|false|and|false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,8,first4,if|you|follow|these,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,9,first4,6|2|2|9,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,10,first4,the|following|paragraphs|each,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,11,first4,how|would|a|typical,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,12,first4,alice|bob|claire|dave,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,13,first4,which|of|the|following,1024,1024,1,818.0,0.7603515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,14,first4,in|the|following|sentences,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,15,first4,the|following|paragraphs|each,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,16,first4,today|is|3|5,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,17,first4,the|following|paragraphs|each,1024,512,1,900.0,0.736328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,18,first4,find|a|movie|similar,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,19,first4,on|the|desk|you,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,20,first4,is|the|following|sentence,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,21,first4,the|following|paragraphs|each,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,22,first4,question|ka|lies|lorine,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,23,first4,complete|the|rest|of,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,24,first4,how|would|a|typical,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,25,first4,alice|bob|claire|dave,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,26,first4,which|of|the|following,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,27,first4,alice|bob|claire|dave,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,28,first4,it|is|not|always,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,29,first4,how|would|a|typical,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,30,first4,on|the|desk|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,31,first4,4|5|7|9,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,32,first4,alice|bob|claire|dave,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,33,first4,if|you|follow|these,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,34,first4,today|andrew|went|to,1024,1024,1,1002.0,0.7064453125000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,35,first4,is|the|following|sentence,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,36,first4,the|following|paragraphs|each,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,37,first4,if|you|follow|these,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,38,first4,is|the|following|sentence,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074617.csv,39,first4,it|was|sept|1st,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,0,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,1,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,2,first1,in,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,3,first1,here,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,4,first1,true,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,5,first1,i,1024,1024,1,855.0,0.74951171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,6,first1,alice,1024,512,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,7,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,8,first1,true,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,9,first1,the,1024,1024,1,943.0,0.72373046875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,10,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,11,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,12,first1,it,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,13,first1,the,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,14,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,15,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,16,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,17,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,18,first1,find,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,19,first1,which,1024,1024,1,773.0,0.77353515625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,20,first1,is,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,21,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,22,first1,complete,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,23,first1,question,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,24,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,25,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,26,first1,here,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,27,first1,how,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,28,first1,alice,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,29,first1,not,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,30,first1,find,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,31,first1,sort,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,32,first1,the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,33,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,34,first1,which,1024,256,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,35,first1,find,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,36,first1,this,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,37,first1,if,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,38,first1,which,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_074952.csv,39,first1,the,1024,256,0,1024.0,-0.3
