test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,33,first4,the|following|translations|from,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,34,first4,question|crista|lies|michael,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,35,first4,the|following|paragraphs|each,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,36,first4,complete|the|rest|of,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,37,first4,the|following|translations|from,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,38,first4,which|sentence|has|the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071052.csv,39,first4,the|following|paragraphs|each,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,0,first2,1|1,1024,1024,1,629.0,0.81572265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,1,first2,not|false,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,2,first2,i|have,512,1024,1,236.0,0.930859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,3,first2,this|svg,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,4,first2,on|the,512,1024,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,5,first2,which|of,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,6,first2,this|svg,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,7,first2,the|following,512,512,1,499.0,0.85380859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,8,first2,if|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,9,first2,which|of,1024,1024,1,646.0,0.8107421875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,10,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,11,first2,is|fred,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,12,first2,in|the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,13,first2,7|9,1024,1024,1,669.0,0.80400390625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,14,first2,which|of,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,15,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,16,first2,complete|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,17,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,18,first2,i|have,512,256,1,215.0,0.93701171875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,19,first2,2|7,1024,512,1,435.0,0.87255859375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,20,first2,alice|bob,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,21,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,22,first2,which|of,1024,1024,1,872.0,0.7445312500000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,23,first2,here|comes,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,24,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,25,first2,alice|bob,1024,256,0,831.0,-0.24345703124999998
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,26,first2,how|would,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,27,first2,which|statement,1024,512,1,892.0,0.7386718750000001
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,28,first2,complete|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,29,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,30,first2,how|would,256,1024,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,31,first2,alice|bob,1024,1024,1,868.0,0.745703125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,32,first2,in|the,1024,256,0,622.0,-0.1822265625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,33,first2,here|comes,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,34,first2,the|following,512,512,1,400.0,0.8828125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,35,first2,0|3,1024,1024,1,633.0,0.81455078125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,36,first2,in|the,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,37,first2,question|teressa,1024,256,0,864.0,-0.253125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,38,first2,today|mark,1024,1024,1,959.0,0.71904296875
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071202.csv,39,first2,find|a,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,0,first2,2|5,1024,512,1,446.0,0.8693359375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,1,first2,which|of,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,2,first2,not|true,1024,256,0,876.0,-0.256640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,3,first2,how|would,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,4,first2,alice|bob,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,5,first2,how|would,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,6,first2,find|a,1024,256,0,836.0,-0.24492187499999998
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,7,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,8,first2,question|alexis,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,9,first2,if|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,10,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,11,first2,the|following,512,256,1,388.0,0.886328125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,12,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,13,first2,which|statement,1024,256,0,608.0,-0.178125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,14,first2,if|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,15,first2,this|svg,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,16,first2,which|of,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,17,first2,i|have,1024,512,1,593.0,0.82626953125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,18,first2,if|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,19,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,20,first2,8|0,1024,1024,1,467.0,0.86318359375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,21,first2,this|svg,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,22,first2,is|the,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,23,first2,question|jamey,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,24,first2,is|fred,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,25,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,26,first2,question|sima,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,27,first2,alice|bob,1024,256,0,781.0,-0.22880859374999998
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,28,first2,question|willian,1024,256,0,1024.0,-0.3
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,29,first2,alice|bob,1024,1024,1,594.0,0.8259765625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,30,first2,false|and,256,512,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,31,first2,if|you,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,32,first2,how|would,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,33,first2,alice|bob,1024,1024,1,545.0,0.84033203125
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,34,first2,the|following,512,256,0,512.0,-0.15
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,35,first2,find|a,1024,512,1,456.0,0.86640625
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,36,first2,here|comes,256,256,0,256.0,-0.075
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,37,first2,on|the,512,1024,1,462.0,0.8646484375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,38,first2,which|of,1024,1024,1,1024.0,0.7
/workspace/nips-adathink/results/per_sample_bbh_Qwen3_8B_20260320_071310.csv,39,first2,on|the,512,256,0,372.0,-0.108984375
